Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
35,2010000035,São Paulo,2010,URBANO,"75,76","1,64","13,73","15,71","94,84","84,40","41,33","121,22","10,35","1,05","0,83","4,06","0,89","4,27","1,17","4,93","10,89","8,77","114,38","114,38","114,25","114,25","114,75","114,75","37,44","92,98","92,98","93,69","93,69","61,87","61,87","17,34","51,49","85,62","29,65","15,23","94,76","97,09","94,09","20,21","2,59","8,46","93,22","89,84","71,52","83,51","63,88","60,06","52,86","58,62","45,79","43,30","15,55","300,00","499,83","733,25","1254,67","2083,50","0,56","1,08","2,19","4,39","8,84","15,49","27,58","46,83","3,62","61,45","10,74","21,44","38,55","75,97","17,45","11,42","1105,08","199,90","5175,38","393,29","591,73","945,27","3386,24","1105,46","36,95","93,72","174,29","0,57","2,74","15,60","6,91","0,17","49,22","0,89","16,37","18,28","2,39","72,13","60,16","3,66","14,52","71,84","53,64","17,86","1,31","10,23","58,76","74,52","86,58","1679,96","0,45","4,89","31,96","75,27","68,98","83,05","31,96","31,81","14,59","7,15","8,08","97,60","97,36","28,68","99,62","99,93","0,45","0,74","17,78","48,51","2,91","15,71","4,59","25,27","1,19","6,93","0,07","37,48","66,28","21,25",155135,607200,20150630,499394,2528934,1888736,1902376,1521909,31116255,1901457,6657978,1874293,29214798,1933466,4756521,1996326,24458277,530211,539890,529772,2836429,7266820,3107689,,2563743,,645962,2563743,2732923,3172330,3161151,3496827,3648923,3420827,3058825,2862570,2643769,2338805,1906371,1470498,1061062,821309,579356,34285074,3172903,1900053,29212118,39352473,"0,639","0,781","0,788","0,730","0,846","0,792"
41,2010000041,Paraná,2010,RURAL,"74,30","2,34","13,90","16,01","93,31","82,68","48,33","8,06","9,88","1,11","0,99","10,68","1,70","11,53","2,84","13,30","17,57","14,72","103,70","103,70","113,04","113,04","78,64","78,64","13,31","90,50","90,50","93,18","93,18","48,29","48,29","8,34","23,92","76,62","20,76","6,85","81,41","96,91","91,40","25,67","3,40","8,01","89,48","87,11","59,67","66,40","31,02","24,66","36,76","37,31","16,60","12,88","2,41","159,33","264,25","408,67","633,33","931,43","0,50","6,75","10,23","17,07","27,76","38,99","56,74","38,86","3,52","53,94","12,06","25,53","46,06","74,75","12,89","8,96","498,44","87,75","1936,84","212,71","335,78","511,72","1345,54","507,98","27,18","77,07","147,36","0,45","65,58","4,35","3,82","0,35","14,64","0,35","7,49","40,41","0,66","43,89","25,78","1,27","16,77","34,96","19,25","3,08","16,68","42,92","85,11","92,76","96,90","732,22","0,41","19,82","45,00","72,15","70,63","77,31","2,64","7,65","5,42","2,21","3,23","94,27","89,00","19,71",,"98,20","4,13","3,78","43,81","76,08","3,09","41,69","19,38","51,83","0,74","6,23","1,80","28,20","74,56","6,24",29463,41689,751036,19561,119647,88118,91450,61002,1046134,92504,255480,86004,953630,73960,162976,69955,790654,22861,23696,23017,128236,340387,123440,,1531834,,20577,104094,122303,149276,143123,112357,107279,107549,110027,112722,105193,92073,79173,63225,47002,33939,21922,1304628,148661,92636,1063330,1512563,"0,310","0,668","0,656","0,517","0,822","0,664"
41,2010000041,Paraná,2010,URBANO,"74,92","1,80","12,89","14,85","93,72","83,67","43,03","109,09","10,54","0,93","0,78","5,43","0,78","5,77","1,15","6,81","14,02","11,59","109,35","109,35","112,62","112,62","100,52","100,52","39,49","91,93","91,93","93,45","93,45","54,72","54,72","20,03","45,78","81,46","31,89","14,64","92,02","97,67","93,29","22,27","2,56","8,30","92,72","89,88","66,74","80,35","59,58","55,29","49,83","55,09","42,15","39,47","14,50","293,33","471,67","674,00","1139,33","1836,67","0,53","1,15","2,27","4,65","9,29","16,41","28,27","43,38","4,02","58,29","11,92","23,61","41,71","77,64","14,56","9,78","957,83","192,38","4155,31","378,29","560,28","866,42","2789,70","958,17","38,36","94,35","174,51","0,50","5,67","17,23","8,02","0,24","45,79","1,17","15,97","19,60","3,32","69,31","55,66","4,57","15,31","67,84","49,25","16,41","1,83","12,86","62,39","77,67","88,81","1476,17","0,43","6,28","37,23","76,30","70,93","84,91","20,90","23,26","10,43","4,90","5,55","98,67","98,00","16,37","99,18","99,84","0,43","1,68","22,12","54,22","2,33","20,27","6,73","28,22","0,66","7,24","0,16","35,23","70,91","10,04",47776,176297,4556458,118767,607087,449682,460922,358974,6896865,473408,1574483,466816,6423457,469451,1101075,472632,5322382,126569,127973,124813,670824,1751319,665388,,609943,,125022,609943,646089,759795,785508,788975,772953,728828,677343,653926,594991,500545,409506,318902,238178,179717,122471,7657959,760738,473512,6423709,8867232,"0,596","0,753","0,764","0,697","0,832","0,769"
42,2010000042,Santa Catarina,2010,RURAL,"75,17","2,10","13,78","15,97","94,14","83,43","45,71","8,55","9,98","0,96","0,69","7,09","1,14","7,61","2,28","8,78","14,63","12,50","103,26","103,26","110,82","110,82","83,26","83,26","15,13","90,98","90,98","93,76","93,76","51,28","51,28","9,44","35,35","77,32","19,79","7,96","88,35","97,53","91,98","22,88","2,65","7,03","93,90","91,52","66,40","76,48","34,89","27,34","43,65","44,97","18,86","14,12","2,68","250,00","403,33","570,00","866,60","1203,33","0,46","3,27","5,34","8,70","15,42","22,49","36,31","35,78","4,36","50,67","14,00","28,55","49,33","76,90","10,22","7,24","674,49","146,95","2413,54","325,32","490,73","700,72","1710,21","681,40","24,38","79,06","156,82","0,38","56,74","4,97","3,95","0,35","14,97","0,49","14,55","43,99","1,06","50,31","30,27","1,64","10,51","39,50","21,87","3,39","13,57","31,72","77,78","89,28","95,77","911,75","0,36","22,18","53,38","82,17","75,81","85,00","2,44","4,83","3,14","1,34","1,72","94,92","92,26","13,30",,"99,57","2,76","2,05","38,44","64,65","2,47","36,01","10,92","46,05","0,29","6,30","0,43","26,39","75,11","4,83",20064,30569,541435,11954,72459,53672,54841,37328,701751,56890,167288,53694,644861,49394,110398,47969,534463,13944,14287,14608,78066,207415,85578,,1000523,,15823,63479,74423,90389,90147,77141,73672,68965,70481,74119,73095,63031,53619,42384,31165,23134,15456,861904,90440,57262,714202,993556,"0,349","0,731","0,698","0,571","0,836","0,713"
42,2010000042,Santa Catarina,2010,URBANO,"76,93","1,66","11,07","12,84","95,16","86,21","39,35","101,64","10,30","0,79","0,67","3,47","0,69","3,66","0,86","4,29","12,39","10,10","107,34","107,34","110,16","110,16","99,80","99,80","40,68","91,94","91,94","94,00","94,00","55,47","55,47","20,76","52,99","80,78","30,69","14,97","91,75","97,88","93,22","20,99","1,95","7,31","94,64","92,08","69,78","84,53","63,33","58,82","53,22","58,55","44,41","41,40","14,41","372,80","559,80","800,00","1264,67","1962,50","0,48","0,58","1,24","2,68","5,75","10,43","19,49","39,43","4,71","54,14","13,69","26,67","45,86","76,54","11,52","7,92","1042,81","245,39","4111,63","468,53","676,78","1000,22","2826,36","1043,07","37,76","96,57","179,45","0,41","4,35","16,82","8,01","0,29","42,67","1,02","21,99","18,44","3,73","76,44","60,41","5,08","10,62","71,02","51,01","15,83","1,97","8,88","58,10","76,36","89,09","1497,19","0,36","5,84","41,59","82,00","73,40","88,07","17,62","18,98","7,57","3,80","4,12","98,44","97,91","13,12","99,31","99,86","0,40","1,56","19,52","47,01","2,12","17,32","4,22","23,31","0,20","6,47","0,14","36,11","68,45","5,43",25079,112084,2821733,67100,343646,255440,259350,201862,4113891,269298,943556,268735,3844593,281988,674258,288847,3170335,71003,71770,70115,376340,989284,347865,,342266,,64914,342266,362362,429394,455039,488517,492811,442183,400608,390099,368552,303949,243182,181086,126192,93843,62916,4542980,429118,269508,3844353,5217743,"0,633","0,773","0,789","0,723","0,866","0,783"
43,2010000043,Rio Grande do Sul,2010,RURAL,"73,18","2,10","15,76","18,18","92,86","80,59","46,55","11,57","9,75","1,16","0,94","8,26","1,50","8,76","2,44","9,82","17,09","13,08","101,88","101,88","113,11","113,11","72,25","72,25","15,17","91,15","91,15","94,11","94,11","47,92","47,92","9,64","20,68","78,64","19,85","6,02","75,95","97,04","91,98","28,12","2,67","6,87","91,63","89,92","61,68","71,73","29,71","23,58","36,17","37,20","13,94","10,55","2,16","199,80","349,75","510,00","833,33","1182,00","0,50","5,38","9,56","12,65","23,66","29,12","48,49","38,48","3,40","53,56","11,87","25,88","46,44","70,68","12,97","9,08","642,39","109,23","2471,98","271,89","450,18","660,18","1730,17","650,82","28,40","75,05","147,47","0,46","71,28","3,56","2,53","0,47","12,04","0,26","6,93","49,28","0,69","40,22","18,74","2,06","10,88","32,52","15,51","2,48","19,55","44,32","82,74","91,14","96,19","770,12","0,44","24,46","50,77","79,31","75,92","83,71","1,82","4,48","3,63","1,29","2,08","94,95","91,14","13,68",,"99,23","3,05","2,63","44,79","79,32","2,96","43,02","14,86","52,71","0,31","7,10","0,77","23,79","77,36","3,91",31355,41266,903734,16089,102814,76122,77610,50770,1166292,81161,232972,75853,1085131,68883,151811,66445,933320,19419,20462,20589,111902,295877,184358,,1593638,,35625,86637,106326,128852,127716,105256,103054,99808,105531,117240,122308,114510,105698,86344,65141,49129,34463,1399843,128193,81279,1190371,1581187,"0,297","0,664","0,660","0,508","0,803","0,705"
43,2010000043,Rio Grande do Sul,2010,URBANO,"75,99","1,72","11,49","13,27","94,83","85,11","42,59","145,38","10,04","1,18","0,92","3,78","0,87","3,98","1,02","4,56","16,73","12,40","108,69","108,69","114,25","114,25","93,44","93,44","43,20","92,54","92,54","94,41","94,41","50,58","50,58","19,76","37,72","83,51","32,78","16,89","80,57","97,28","93,60","29,45","3,02","9,21","91,96","90,22","61,02","80,32","60,98","57,36","44,96","52,30","41,93","39,98","12,95","291,43","499,67","714,67","1205,75","1987,50","0,54","1,39","3,07","5,27","11,54","16,82","31,40","44,04","3,67","59,03","11,26","22,77","40,97","71,54","15,64","10,47","1014,68","186,07","4468,54","385,45","583,86","922,96","2991,12","1015,18","38,82","92,41","169,59","0,52","4,78","16,90","7,45","0,22","47,29","1,02","17,34","20,68","3,10","71,65","53,57","6,71","14,10","69,08","49,31","14,35","2,11","12,85","63,14","78,24","89,08","1446,12","0,43","4,92","34,14","76,11","69,18","85,17","19,65","23,10","10,80","5,19","6,35","98,27","97,40","16,70","99,24","99,79","0,51","2,14","24,03","62,28","2,72","20,67","6,84","26,93","0,52","6,48","0,21","33,54","68,54","7,91",36102,153591,4665781,108497,582090,433517,436672,328253,7192602,450506,1513671,441386,6742096,450046,1063165,457025,5678931,117586,119537,120021,648737,1681333,810255,,557325,,166276,557325,617433,732931,748021,765650,790945,708483,639588,643125,650328,578756,478811,378640,278438,212916,152625,7927853,733465,449857,6744530,9037134,"0,610","0,696","0,761","0,666","0,850","0,778"
50,2010000050,Mato Grosso do Sul,2010,RURAL,"74,24","2,71","19,95","23,60","92,76","81,95","54,64","5,97","8,82","2,32","2,14","14,13","2,84","15,23","5,57","17,63","23,82","18,71","100,99","100,99","113,81","113,81","61,36","61,36","9,14","87,52","87,52","91,23","91,23","32,57","32,57","5,18","17,56","72,97","19,79","6,41","71,71","93,15","88,22","38,22","5,49","8,28","82,96","80,95","40,67","51,00","27,26","22,64","19,50","22,93","12,68","10,68","2,40","113,20","203,00","320,00","510,00","764,00","0,53","13,37","20,24","26,11","39,84","51,21","70,55","40,53","2,30","55,96","10,28","23,17","44,04","77,97","15,78","11,02","399,66","45,98","1619,69","159,35","257,72","416,97","1131,31","417,24","22,67","64,94","131,43","0,51","70,70","3,55","2,94","0,08","14,95","0,26","4,03","23,07","1,01","47,09","38,91","2,29","19,20","28,92","13,87","2,84","16,91","36,48","84,55","93,70","97,30","720,27","0,33","13,21","29,96","57,67","65,98","67,20","4,49","7,84","6,92","2,58","3,71","81,34","78,05","32,49",,"91,63","16,36","11,53","56,53","82,44","6,85","51,82","30,47","52,21","1,09","6,13","8,37","36,91","70,09","8,76",4895,6245,150405,6397,29226,21702,22064,18888,223235,20643,58121,19119,202592,16690,37478,15918,165114,6956,6948,6872,35224,85093,21002,,351786,,3355,31904,34512,36886,31930,26191,27033,26902,25249,23589,21789,18399,15109,11291,8511,5698,3438,285862,37046,20846,227971,341079,"0,273","0,537","0,605","0,429","0,821","0,629"
50,2010000050,Mato Grosso do Sul,2010,URBANO,"75,13","1,96","17,71","20,97","93,32","83,28","44,89","88,43","10,32","1,06","0,72","6,45","0,97","6,92","1,57","8,25","16,59","11,95","109,88","109,88","117,86","117,86","88,73","88,73","36,35","91,95","91,95","94,36","94,36","47,28","47,28","17,41","44,14","80,60","29,97","14,73","92,97","97,69","93,01","29,80","3,29","8,66","91,79","89,77","57,80","75,88","57,69","53,61","43,48","50,04","40,80","38,73","13,52","248,00","398,33","590,00","1003,33","1668,33","0,55","1,93","3,58","7,26","13,78","22,83","36,97","45,37","3,63","60,15","10,91","22,21","39,85","80,30","16,63","11,02","864,89","156,87","3923,87","315,10","488,47","763,06","2601,45","865,58","38,10","91,73","168,79","0,54","6,98","18,53","8,94","0,23","49,80","0,97","10,49","20,67","2,97","61,23","44,19","10,37","20,21","64,99","47,45","15,26","1,87","14,59","66,04","79,29","89,23","1435,55","0,48","5,91","34,87","73,99","71,29","82,95","22,28","24,12","12,89","6,14","6,77","97,06","96,33","23,73","98,64","99,78","1,88","1,31","25,93","55,86","2,31","22,53","9,52","31,13","0,76","7,26","0,22","33,67","65,52","8,23",10936,41432,1047883,31886,148348,109358,112978,94397,1588827,117772,387800,116127,1471055,114671,270028,114667,1201027,32654,33026,32388,167145,433265,141396,,159892,,27692,159892,163317,185202,194061,193739,190221,173638,156296,144990,132910,109190,86805,65581,49688,38291,25725,1773861,185042,118832,1469986,2079587,"0,577","0,715","0,748","0,666","0,836","0,753"
51,2010000051,Mato Grosso,2010,RURAL,"73,43","2,84","18,77","22,65","92,29","81,01","50,57","5,59","8,31","3,59","2,32","14,67","4,04","15,73","5,34","18,10","23,22","20,13","108,68","108,68","116,93","116,93","83,33","83,33","8,93","88,21","88,21","89,61","89,61","40,30","40,30","4,37","20,87","78,13","23,36","9,97","71,60","92,79","89,19","34,68","6,87","10,70","83,48","79,92","51,03","56,90","30,06","24,63","25,74","27,05","14,50","11,96","2,42","101,80","212,00","340,00","539,00","817,50","0,55","15,54","20,76","26,87","38,03","48,45","64,02","42,14","1,54","57,51","8,86","21,78","42,49","81,06","19,02","12,99","428,95","32,93","1807,77","157,13","277,12","444,17","1234,66","464,99","17,59","55,63","120,72","0,52","65,92","4,13","3,02","0,66","15,77","0,29","4,01","30,23","0,64","40,66","30,56","4,03","19,29","33,33","16,88","3,17","16,59","34,49","78,88","91,08","96,64","842,39","0,35","13,21","30,41","55,44","61,76","64,45","5,46","10,09","6,58","3,29","3,81","76,75","73,48","31,44",,"90,06","14,23","12,53","47,59","79,13","7,21","45,40","25,03","56,03","0,49","8,19","9,94","35,01","72,52","4,36",7409,9582,226021,9275,44500,32943,33653,28291,357169,31715,93414,29817,325454,26750,61699,25965,263755,9982,10388,10296,52472,128687,30858,,552321,,4243,47285,51366,55994,49585,43829,45241,43904,40507,38018,34182,29046,24258,18248,12991,8670,4954,453542,56076,31510,365956,540024,"0,301","0,580","0,622","0,466","0,807","0,640"
51,2010000051,Mato Grosso,2010,URBANO,"74,49","1,95","16,24","19,60","92,97","82,56","43,31","63,74","9,53","1,23","0,98","7,12","1,13","7,63","1,93","9,21","15,57","12,94","112,58","112,58","115,77","115,77","103,93","103,93","36,92","91,59","91,59","93,67","93,67","52,14","52,14","17,41","39,93","82,27","31,93","16,04","90,71","97,11","93,11","25,34","3,56","10,05","91,56","88,63","64,63","77,24","58,14","53,50","45,55","50,04","40,08","37,67","12,25","250,00","395,83","582,00","999,00","1600,00","0,54","1,97","3,41","6,94","12,28","22,30","35,00","44,01","3,82","59,16","11,42","22,98","40,84","83,27","15,41","10,16","835,50","159,64","3676,70","317,40","483,03","746,17","2422,70","837,01","33,80","90,01","168,87","0,52","9,20","17,55","7,95","0,62","45,67","0,79","9,24","20,74","2,33","60,38","45,38","8,72","20,67","64,64","45,95","13,74","2,56","13,02","63,88","79,01","89,65","1416,12","0,44","7,94","37,13","72,11","72,03","80,98","20,65","24,15","11,91","6,20","6,85","94,84","94,07","25,52","97,11","99,75","3,18","1,82","23,87","60,07","2,89","21,05","8,23","30,54","0,51","6,17","0,25","34,81","63,60","6,13",17906,52797,1236433,39000,180323,132809,137331,116878,1857811,142790,476994,140331,1715021,139536,334204,141457,1380817,40854,41631,39961,206398,529511,125343,,196638,,21480,196638,202743,225609,234797,242197,238926,221766,194978,175330,150425,119719,89153,65177,47476,34490,21897,2084118,225431,142214,1716473,2468247,"0,581","0,731","0,747","0,677","0,825","0,747"
52,2010000052,Goiás,2010,RURAL,"74,47","2,58","14,20","16,56","93,25","82,50","47,16","7,80","9,07","1,93","1,11","15,14","2,43","16,14","4,67","18,25","20,94","17,75","107,59","107,59","115,89","115,89","81,70","81,70","10,63","90,83","90,83","92,51","92,51","42,62","42,62","5,61","20,28","79,55","21,32","7,76","75,67","95,89","91,93","33,77","4,41","9,99","86,79","84,04","52,35","60,91","29,66","24,86","28,80","29,81","14,54","12,20","2,30","152,00","254,80","389,33","604,50","902,00","0,53","8,99","11,42","18,18","27,56","42,04","60,12","42,02","2,93","56,91","10,96","23,44","43,09","76,79","15,33","10,30","498,95","73,04","2096,57","200,46","311,16","490,32","1408,57","520,47","18,37","65,61","144,82","0,48","64,04","3,81","3,28","0,54","19,18","0,32","3,73","27,16","0,87","36,44","28,84","2,95","25,96","31,35","15,93","2,77","16,27","32,41","80,00","91,75","96,26","832,88","0,37","14,08","32,85","61,74","64,74","68,05","8,28","13,07","8,41","3,73","5,11","88,11","86,15","19,25",,"94,95","7,19","4,60","47,76","79,72","4,11","47,12","21,92","56,36","0,80","6,37","5,05","33,58","76,16","9,36",7591,9676,266224,7830,42884,31981,32365,24120,396728,29530,85004,27211,367198,23678,55474,23116,311724,8892,9266,9170,48773,121187,45500,,583074,,6498,40421,47092,53831,45393,39611,43365,46582,45002,43592,40179,35857,31423,25226,18618,12788,7596,494597,53923,29453,411221,570734,"0,297","0,609","0,640","0,479","0,825","0,664"
52,2010000052,Goiás,2010,URBANO,"74,62","1,82","13,92","16,24","93,34","82,72","43,02","83,10","9,79","1,18","0,80","6,92","1,01","7,39","1,79","8,84","15,29","12,28","110,83","110,83","114,26","114,26","101,27","101,27","33,81","92,25","92,25","93,46","93,46","53,04","53,04","17,15","34,02","83,94","31,28","13,35","86,45","96,92","93,49","26,77","3,18","10,08","91,39","88,63","63,82","78,57","57,69","52,94","45,87","51,70","39,94","37,26","11,18","253,33","394,00","573,25","998,75","1560,00","0,54","1,61","2,93","6,47","12,08","22,33","36,05","45,36","3,90","59,72","11,42","22,81","40,28","80,31","15,89","10,45","844,00","164,44","3828,22","317,35","480,61","737,21","2518,51","844,64","35,90","93,88","173,84","0,53","5,67","17,41","9,33","0,44","47,00","1,03","12,87","21,59","2,29","58,83","44,96","7,61","22,02","64,00","45,56","12,53","1,87","12,81","66,71","81,05","90,40","1364,58","0,45","8,37","38,03","73,54","71,43","81,90","22,99","22,79","11,82","5,96","6,86","94,87","94,45","19,26","98,65","99,86","2,98","0,75","24,26","65,98","3,08","21,81","8,18","31,15","1,50","6,40","0,14","34,00","67,95","16,26",39971,111974,2733290,77636,381194,283230,288103,235335,4120509,292871,1002725,291066,3827638,295539,709854,299181,3117784,83071,84248,83479,437320,1111385,330288,,397443,,60429,397443,425635,477127,488197,514528,513237,485690,428630,387409,331545,269509,210865,160611,119812,91064,58983,4598077,477368,294412,3826296,5391708,"0,577","0,719","0,745","0,668","0,827","0,749"
53,2010000053,Distrito Federal,2010,RURAL,"73,81","2,31","22,17","25,06","92,34","80,95","46,53","4,31","8,83","2,42","0,40","11,01","2,75","11,89","5,80","14,14","24,99","21,85","110,99","110,99","119,65","119,65","84,13","84,13","15,61","91,56","91,56","94,66","94,66","44,22","44,22","6,65","21,41","82,92","22,61","11,49","86,73","95,84","92,69","34,97","6,27","9,23","85,51","82,06","55,17","60,47","45,87","42,28","33,18","33,83","28,66","27,39","6,48","166,67","268,75","466,67","865,75","1833,33","0,62","5,48","6,80","16,03","25,83","37,63","54,51","50,54","2,52","66,93","8,18","17,33","33,07","74,29","24,72","16,23","772,49","97,36","3904,47","218,58","353,24","608,14","2563,61","787,38","28,52","83,69","151,72","0,68","33,11","8,25","6,15","0,13","41,30","1,13","6,05","22,00","1,63","51,88","42,48","5,04","20,12","48,98","32,60","7,09","9,61","20,41","73,58","83,96","89,57","1226,92","0,46","10,24","32,22","61,30","64,76","67,96","7,78","22,31","13,43","6,85","7,64","89,54","88,81","32,62",,"98,98","6,85","4,93","41,20","78,59","4,16","32,20","17,89","39,20","1,99","1,86","1,02","36,77","38,82","17,87",901,1592,38948,1342,6972,5230,5289,4316,56916,4952,16834,4738,51964,4874,11882,5021,40082,1476,1620,1619,8323,20247,3794,,87950,,596,7219,8106,8809,8199,8635,8663,8174,6900,5963,4797,3801,2802,2088,1563,1022,613,73880,8798,4943,60139,83073,"0,459","0,651","0,702","0,579","0,814","0,734"
53,2010000053,Distrito Federal,2010,URBANO,"77,53","1,74","13,64","15,43","94,67","86,44","39,92","68,10","9,91","0,91","0,74","3,37","0,65","3,55","1,09","4,20","15,89","13,22","115,08","115,08","115,73","115,73","113,20","113,20","58,40","94,23","94,23","95,42","95,42","58,23","58,23","25,21","43,71","88,65","39,61","19,13","92,71","97,61","95,31","26,61","3,03","10,56","91,15","89,04","66,76","84,18","73,22","70,77","54,26","61,52","57,28","56,34","24,53","303,33","540,00","1000,00","2333,33","4130,00","0,62","1,05","2,06","4,56","8,70","15,27","25,98","49,02","2,28","66,59","7,09","15,68","33,41","76,66","27,64","18,87","1746,93","199,13","8563,81","420,48","750,05","1548,56","5845,82","1747,30","39,15","95,23","173,27","0,75","0,91","14,73","6,28","0,07","63,11","0,94","4,20","16,03","1,88","72,21","52,36","14,17","14,61","77,21","61,84","25,07","1,34","8,10","50,31","62,10","72,68","2621,92","0,63","4,66","27,84","72,18","74,66","84,70","35,75","39,38","17,02","7,60","8,90","96,61","96,26","23,17","98,87","99,95","0,51","1,22","16,17","56,29","2,39","11,68","4,56","18,04","1,38","4,87","0,05","31,62","65,40","22,71",9804,35059,1322105,35794,166524,124908,124723,107839,1897851,126650,449704,126176,1771201,130853,323054,134015,1448147,37728,37999,37576,197975,491149,123852,,181861,,22026,181861,192598,209900,212546,237158,259769,244624,205819,181797,152296,119336,92775,67879,46512,34630,20684,2107023,210293,125929,1770801,2460729,"0,732","0,762","0,829","0,752","0,876","0,866"
